,EventName,Date,City/Country,Exhibits,URL
119,ICMD Spring 2021 International Component Manufacturing Desgign Show,"May 13, 2021 - May 16, 2021",Shanghai China Asia,"Materials, Design, R&D, Components, Parts, Modules, Software, Data Processing, Manufacturing Equipment, OEM technology, Packaging, Printing, Cleaning, Disinfecting and other relative services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110539
120,CMEF Spring 2021 China International Medical Equipment Fair,"May 13, 2021 - May 16, 2021",Shanghai China Asia,"Medical optical and electromedical devices, smart healthcare and wearable devices, medical imaging, medical testing, in-vitro diagnostics, hospital construction and other services, artificial intelligence (AI), computed tomography (CT), magnetic resonance imaging (MRI), operating rooms, molecular diagnostics, point-of-care testing (POCT), Rehabilitation Project, Rehabilitation Assistive Devices, Ambulance Equipment",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110538
121,Marintec China 2021,"December  7, 2021 - December 10, 2021",Shanghai China Asia,"Association and Government Bodies, Classification Society, Paint and coating, communications Equipment, Computer Systems and software, Fire Protection and safety equipment, Navigation, Publication, Ship Design and Architect, Ship Engineering, Ship Registry and Marine Inspection, Ship Building,etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110489
122,Bakery China 2021,"April 27, 2021 - April 30, 2021",Shanghai China Asia,"Baking ingredients, Baking equipment/processing, Baking packaging solutions, Other assisting contents in baking industry; Laboratory and measuring instruments, Display, storage and refrigerated cabinets, Gastronomy and catering, OEM / ODM, Services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110447
123,2021 International Rehabilitation Personal Health Show,"May 13, 2021 - May 16, 2021",Shanghai China Asia,The ranges of exhibits:1.Rehabilitation2.Assistive devices3.Personal Care 4.Home health care5.Elderly care & Smart medical wearables devices6.Chinese traditional medicine7.Massage products8.Nutrition Food and anti-age food,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110517
124,HKISF2022 Hong Kong International Stationery Fair (21st ),"January 10, 2022 - January 13, 2022",Hong Kong China Asia,"Artist supplies/ Children's stationery & school supplies/ Computer peripherals & related accessories/ Consumbale for office equipment/ Gift stationery/ Office equipment/ Paper & printing products/ Writing equipment, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108579
125,ITES2021 Shenzhen International Industrial Manufacturing Technology and Equipment Exhibition,"March 30, 2021 - April  2, 2021",Shenzhen China Asia,"Metal Cutting Machine Tool, Metal Forming Machine Tool, Additive Manufacturing, Tools & Industrial Consumable, Industrial Measurement, Industrial Supply, Robotics & Smart Factory, Industrial Service",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110204
126,CDS 2021 China Dental Show,"October  9, 2021 - October 12, 2021",Shanghai China Asia,"Dental/oral medicine equipments and instruments, oral medicine;<br/>Oral imaging instrument, surgery equipment;<br/>Oral medicine/surgery/prosthodontic consumables;",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110501
127,IESD China 2021 International Exhibition on Surfactant Detergent,"May 13, 2021 - May 15, 2021",Shanghai China Asia,"Ionic surfactants, non-ionic surfactants, zwitterionic surfactants, new, green surfactants, corporate image of ethylene oxide and its derivatives, alkylbenzene (AB), ethylene oxide (EO) , Propylene oxide (PO), nonylphenol (NP), octylphenol (OP), ethylene glycol (EG), ethanolamine, polyethylene, glycol(PEG), ethyleneamine(EA), fatty acids, fatty alcohols, fatty amines, fatty acid methyl esters, detergents, personal and home care products, analytical testing equipment, quality control, packaging technology for daily chemical products, materials and machinery, other surfactants, Detergent and various surfactants, detergent research results, patented technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110469
128,China International Big Data Industry Expo 2021,"May 26, 2021 - May 29, 2021",Guiyang China Asia,"black technology, advanced and innovative products, technological achievements and business model in the field of big data",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110468
129,BJKSE 23rd Beijing International Kindergarten Supplies Exhibition,"May 12, 2021 - May 14, 2021",Beijing China Asia,"Toy: Plastic toys, Electric Toys, Wooden Toys, Plush Toys, etc. Kid-Education: Preschool tool, Entertainment facilities, Education software, Kid-Goods: Stationery & Child-Commodity, Cartoons Video Game: Cartoon toys& Cartoon video",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110466
130,APFE2021 17th Shanghai International Adhesive Tape Functional Film Optical Film Expo,"May 26, 2021 - May 28, 2021",Shanghai China Asia,"Adhesive tape, Protective film, Functional film, Release film, Release liner, PSA, Resin & other chemical products,Manufacturing equipment and instruments, Materials and chemical products, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110465
131,AAA 2021 Asia Amusement Attractions Expo,"May 10, 2021 - May 12, 2021",Guangzhou China Asia,"park scenic areas and playground facilities, park planning and design and operators, cultural tourism, video game products and accessories, mobile games and related technical equipment, home game consoles and peripherals, online games, Various products and services in the game-related entertainment and entertainment park related industries such as entertainment-type machines, games and tourism-related media, publications, games & playground software development, game talent training institutions, and other attractions",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110463
132,14th China International Exhibition on Nuclear Power Industry 2021,"April 14, 2021 - April 16, 2021",Beijing China Asia,"Reactor & reactor coolant system, Core & fuel, Reactor internals, Reactor pressure vessel, Control rod drive mechanism (CRDM), Steam generator (SG), Reactor coolant pump, Containment vessel, ECCS, Turbine-generator, Blades, Instrumentation & control, Electrical system, Various pipes, pumps & valves, Computer aided design in nuclear power station & computerized documentation management, Welding, machining, heat treatment & assembly technology, Engineering machinery & special tools, Decommissioning of NPPs, Operation & maintenance devices, Nuclear accident emergency communication devices, Nuclear safety & certification, The standardization plan of nuclear equipment, URD, EURD & series development of NPP, Nuclear safety & protection equipment & materials, Recycling used nuclear fuel, Waste disposal, Transportation & logistics, Investment & finance of nuclear power projects, Popularization of nuclear power technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110382
133,NEPCON China 2021,"April 21, 2021 - April 23, 2021",Shanghai China Asia,"Board handler conveyor systems & accessories, Chip carriers, Component feeding systems, Curing systems, De-soldering systems, Encapsulation equipments, Ovens & furnaces, PCB assembly, PCB fabrication, Pick & place systems, Screen printers & accessories, Vision placement machines.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110387
134,"IT CM China Incentive Travel Conventions, Meetings China","March 23, 2021 - March 25, 2021",Shanghai China Asia,"Adventure & Incentive Travel, Airlines, Airports, Coach, Car and Railway Operators, Convention & Exhibition Venues, Credit/Charge Card Companies, Cruise Lines, Destination Management, Event Management, Entertainment, Global Distribution Systems, Golf Courses, Hotels & Resorts, Spas, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110269
135,G2E Asia Global Gaming Expo Asia 2021,"May 25, 2021 - May 27, 2021",Macau China Asia,"Gaming-entertainment, equipment and services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108600
136,CIFM interzum guangzhou 2021,"March 28, 2021 - March 31, 2021",Guangzhou China Asia,"Function and Components,Materials and Components for Interior Works,Machinery and Equipment for Upholstery and Bedding, Materials and Accessories for Upholstery and Bedding,Wood Product, Panel and Laminate,Adhesive, Paint and Other Chemical Materials,Machines and Auxiliary Machines for Woodworking Furniture Production, Organization,Service and Media",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110267
137,AMR 2021 AUTO MAINTENANCE REPAIR EXPO,"April 24, 2021 - April 27, 2021",Beijing China Asia,"Painting, Car Care & Car Wash, Engine Care, Lubricant & Spare Parts,Spare Parts,Workshop Equipment,Tools & Diagnostics,Tools, Workshop Equipment & Tyre Repair,Tools, Collision Repair & Testing Equipment",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110232
138,GETshow 2021 Guangzhou Entertainment Technology Show,"May  8, 2021 - May 11, 2021",Guangzhou China Asia,"Stage performance audio, Card package audio, Public broadcast, conference system, stage lighting, LED, laser equipment, microphone, power amplifier, stage equipment, intelligent lighting control system, etc",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110085
139,ALUMINIUM CHINA 2021,"July  7, 2021 - July  9, 2021",Shanghai China Asia,"Aluminum raw material, aluminum semi-finished product / finished product, aluminum product, machinery / plant / equipment, surface treatment, light metal trade / service / consultant",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110220
140,PCHi 2021 Personal Care and Homecare Ingredients,"March 24, 2021 - March 26, 2021",Shenzhen China Asia,"Suppliers and manufacturers of raw materials and ingredients for cosmetics, toiletries, personal care and home care products; including hair care, skin care, oral care, coloring, fragrance, natural ingredients, preservatives, detergents, pesticides, cleaning liquids, and many more",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110102
141,AEE AEC 2021 Aerospace Engineering Exhibition,"August  6, 2021 - August  8, 2021",Shanghai China Asia,"Design, Engineering, Testing, Simulation, Materials, Manufacturing, 3D printing, Tools, Assembly, Industry 4.0, Digitalization, Components, Systems, Lifecycle Support, MRO",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110089
142,GETshow 2021 Guangzhou Entertainment Technology Show,"May  8, 2021 - May 11, 2021",Guangzhou China Asia,"Stage performance audio, Card package audio, Public broadcast, conference system, stage lighting, LED, laser equipment, microphone, power amplifier, stage equipment, intelligent lighting control system, etc",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110119
143,Prolight Sound Guangzhou 2021,"May 16, 2021 - May 19, 2021",Guangzhou China Asia,"Professional Audio, Professional Lighting, Stage Equipment, AV and Communication Equipment, Parts and Accessories, Projection and Display, Recording and Production, IT & Integration Technology, Others, Services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110092
144,AMTS 2021,"July  7, 2021 - July 10, 2021",Shanghai China Asia,"Automotive design and development, automotive materials, manufacturing equipment and technology, automotive parts manufacturing equipment and production lines, cell production equipment and technology, automotive interior manufacturing equipment, processes and technologies, car body manufacturing processes and equipment and technology, chassis manufacturing equipment and technology, automotive manufacturing and maintenance Related robots, parts, equipment and technology, assembly equipment and technology, handling equipment and technology, automotive maintenance equipment and technology, quality control and testing equipment and devices, new energy vehicle equipment and engineering, electricity Development technology and equipment for electric vehicles (EV), commercial vehicle manufacturing equipment and technology, lightweight manufacturing equipment and technology, automotive engineering and services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110028
145,AHTE 2021,"July  7, 2021 - July 10, 2021",Shanghai China Asia,"Assembly Systems, Handling Technology, Assembly Technology, Drives-Control-Testing, Intelligent Logistics in Production Line, Software and Services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110029
146,CIBRUSH 2021 Shanghai International Brush Industry Exhibition,"December  5, 2021 - December  7, 2021",Shanghai China Asia,"Raw materials and Fittings,Machinery and Equipment,Accessories,Daily Brush,Industry Brush,etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/104787
147,AIREXPO CHINA 2021 8th Shanghai International Aerospace Technology and Equipment Exhibition 2020,"June 16, 2021 - June 18, 2021",Shanghai China Asia,"Aircraft, Aerospace engine design and manufacturing, aerospace electronics & airborne equipment, aerospace information technology & intelligence, new technologies and new materials in aerospace, Airport facilities and technology equipment, Special vehicles, Civil Military integration",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109547
148,ITMA ASIA CITME 2020,"June 12, 2021 - June 16, 2021",Shanghai China Asia,textile machinery,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109085
149,China International Tire Expo 2021,"August 16, 2021 - August 18, 2021",Shanghai China Asia,"Tires, Casings, Tubes, Wheels / Rims, Tire Accessories, Equipment for Tire Repairs, Materials, Plants, Equipment, Tools for Tire & Wheel Production, Tire Retreading, Other related services and products",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108405
150,CHINAPLAS 2021 34th International Exhibition on Plastics and Rubber Industries,"April 13, 2021 - April 16, 2021",Shenzhen China Asia,3D Technology /Die & Mould /Extrusion Machinery /Film Technology /Injection Molding Machinery /Plastic Packaging Machinery /Recycling Technology /Rubber Machinery /Bioplastics /Chemicals & Raw Materials /Colour Pigment & Masterbatch /Semi-Finished Products /Thermoplastic Elastomers & Rubber,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106132
