,EventName,Date,City/Country,Exhibits,URL
138,FNCE 2021 Food Nutrition Conference Expo,"October 16, 2021 - October 19, 2021",New Orleans U S A North America,"Dietetic Food and Beverage, Nutrition supplement products, Educational material and programs, natural & organic, healthy gut, technology for practice, wellness & prevention",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60613
139,RI 2023 Railway Interchange 2023,"October  1, 2023 - October  4, 2023",Indianapolis U S A North America,,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60346
140,RI 2021 Railway Interchange 2021,"September 26, 2021 - September 29, 2021",Minneapolis U S A North America,,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60345
141,ISSA Show North America 2025,"November 17, 2025 - November 20, 2025",Las Vegas U S A North America,"cleaning agents, cleaning tools and supplies, equipment and accessories, floor and carpet care, paper products and dispensers",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60214
142,ISSA Show North America 2024,"September 23, 2024 - September 26, 2024",Chicago U S A North America,"cleaning agents, cleaning tools and supplies, equipment and accessories, floor and carpet care, paper products and dispensers",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60213
143,ISSA Show North America 2023,"November 13, 2023 - November 16, 2023",Dallas U S A North America,"cleaning agents, cleaning tools and supplies, equipment and accessories, floor and carpet care, paper products and dispensers",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60212
144,ISSA Show North America 2021,"November 15, 2021 - November 18, 2021",Las Vegas U S A North America,"cleaning agents, cleaning tools and supplies, equipment and accessories, floor and carpet care, paper products and dispensers",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60211
145,WORLD DAIRY EXPO 2022,"October  4, 2022 - October  8, 2022",Madison U S A North America,"Dairy Equipment, Veterinary Supplies, Feed, Computer and Software, and Other Agricultural Production Inputs.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60686
146,WORLD DAIRY EXPO 2021,"September 28, 2021 - October  2, 2021",Madison U S A North America,"Dairy Equipment, Veterinary Supplies, Feed, Computer and Software, and Other Agricultural Production Inputs.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60685
147,Outdoor Retailer Winter Market 2022,"November 11, 2022 - November 14, 2022",Denver U S A North America,"Adventure Travel, Backpacking, Camping, Hiking, Climbing, Skiing, Snowboarding, Mountaineering, Mountain Biking, Fishing/Fly Fishing, Nutrition and Natural Products, Paddlesports, Watersports, Pet Products, Running/Trail Running/Triathlon, Surf, Skate, Lifestyle, Yoga",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/58386
148,Outdoor Retailer Winter Market 2021,"November 15, 2021 - November 18, 2021",Denver U S A North America,"Adventure Travel, Backpacking, Camping, Hiking, Climbing, Skiing, Snowboarding, Mountaineering, Mountain Biking, Fishing/Fly Fishing, Nutrition and Natural Products, Paddlesports, Watersports, Pet Products, Running/Trail Running/Triathlon, Surf, Skate, Lifestyle, Yoga",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/58385
149,Outdoor Retailer Summer Market 2022,"June 10, 2022 - June 13, 2022",Denver U S A North America,"Adventure Travel, Backpacking, Camping, Hiking, Climbing, Skiing, Snowboarding, Mountaineering, Mountain Biking, Fishing/Fly Fishing, Nutrition and Natural Products, Paddlesports, Watersports, Pet Products, Running/Trail Running/Triathlon, Surf, Skate, Lifestyle, Yoga",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/58378
